id,batch_id,source_table,reference_table,matching_algorithm,matched_data,status,confidence_score,created_at,matching_type
4124203,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19351, 'id_2': 19339, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'jolo yotro abadi jl. sekarputih', 'combined_2': 'jolo yotro abadi jl sekarputih', 'confidence': 0.9998250603675842, 'faiss_score': 0.9203559756278992, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.640984+00:00,Self Match
4124202,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19331, 'id_2': 19332, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'asep abdul syukur  jalan sudanco supriyadi gg.ix rt 004 rw 005 kel. sukun kec. sukun kota malang', 'combined_2': 'asep abdul syukur jl. s. supriadi gg. ix rt 004 rw 005 kel. sukun kec. sukun kota malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.9124950170516968, 'fuzzy_score': 94, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 94, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.639945+00:00,Self Match
4124201,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19332, 'id_2': 19331, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'asep abdul syukur jl. s. supriadi gg. ix rt 004 rw 005 kel. sukun kec. sukun kota malang', 'combined_2': 'asep abdul syukur  jalan sudanco supriyadi gg.ix rt 004 rw 005 kel. sukun kec. sukun kota malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.9124950170516968, 'fuzzy_score': 94, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 94, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.638363+00:00,Self Match
4124200,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19321, 'id_2': 19320, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'yuniawati tandoyo jl. bareng raya ii a 347 a ', 'combined_2': 'yuniawati tandoyo jl. bareng raya ii a 347 a', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.636784+00:00,Self Match
4124199,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19312, 'id_2': 19306, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'retno windi anggraeni jl polowijen 2 no 465c', 'combined_2': 'retno windi anggraeni jl polowijen 2 no 465c', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.635100+00:00,Self Match
4124198,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19298, 'id_2': 19300, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'alva rizki pratama jl. cakalang v no.13', 'combined_2': 'alva rizki pratama jl. cakalang no.13', 'confidence': 0.9998250603675842, 'faiss_score': 0.95865797996521, 'fuzzy_score': 97, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 97, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.632933+00:00,Self Match
4124197,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19300, 'id_2': 19298, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'alva rizki pratama jl. cakalang no.13', 'combined_2': 'alva rizki pratama jl. cakalang v no.13', 'confidence': 0.9998250603675842, 'faiss_score': 0.95865797996521, 'fuzzy_score': 97, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 97, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.631179+00:00,Self Match
4124196,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19247, 'id_2': 19263, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa  jalan candi mendut  1', 'combined_2': 'nakula sadewa jalan candi mendut 1 no. 11', 'confidence': 0.9998250603675842, 'faiss_score': 0.8511809706687927, 'fuzzy_score': 92, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 92, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.629614+00:00,Self Match
4124195,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19248, 'id_2': 19263, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa jalan candi mendut i no 11', 'combined_2': 'nakula sadewa jalan candi mendut 1 no. 11', 'confidence': 0.9998250603675842, 'faiss_score': 0.8581269979476929, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.628032+00:00,Self Match
4124194,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19247, 'id_2': 19262, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa  jalan candi mendut  1', 'combined_2': 'nakula sadewa jalan candi mendut 1 no. 11', 'confidence': 0.9998250603675842, 'faiss_score': 0.8511809706687927, 'fuzzy_score': 92, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 92, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.626454+00:00,Self Match
4124193,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19248, 'id_2': 19262, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa jalan candi mendut i no 11', 'combined_2': 'nakula sadewa jalan candi mendut 1 no. 11', 'confidence': 0.9998250603675842, 'faiss_score': 0.8581269979476929, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.623843+00:00,Self Match
4124192,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19263, 'id_2': 19262, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa jalan candi mendut 1 no. 11', 'combined_2': 'nakula sadewa jalan candi mendut 1 no. 11', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.622282+00:00,Self Match
4124191,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19417, 'id_2': 19252, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'eka jaya  jalan titan asri viii e1', 'combined_2': 'eka jaya  jalan titan asri viii', 'confidence': 0.9998250603675842, 'faiss_score': 0.9720379710197449, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.620692+00:00,Self Match
4124190,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19247, 'id_2': 19248, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa  jalan candi mendut  1', 'combined_2': 'nakula sadewa jalan candi mendut i no 11', 'confidence': 0.9998250603675842, 'faiss_score': 0.8265960216522217, 'fuzzy_score': 92, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 92, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.619098+00:00,Self Match
4124189,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19263, 'id_2': 19248, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa jalan candi mendut 1 no. 11', 'combined_2': 'nakula sadewa jalan candi mendut i no 11', 'confidence': 0.9998250603675842, 'faiss_score': 0.8581269979476929, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.617540+00:00,Self Match
4124188,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19262, 'id_2': 19248, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa jalan candi mendut 1 no. 11', 'combined_2': 'nakula sadewa jalan candi mendut i no 11', 'confidence': 0.9998250603675842, 'faiss_score': 0.8581269979476929, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.615659+00:00,Self Match
4124187,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19248, 'id_2': 19247, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa jalan candi mendut i no 11', 'combined_2': 'nakula sadewa  jalan candi mendut  1', 'confidence': 0.9998250603675842, 'faiss_score': 0.8265960216522217, 'fuzzy_score': 92, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 92, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.613553+00:00,Self Match
4124186,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19263, 'id_2': 19247, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa jalan candi mendut 1 no. 11', 'combined_2': 'nakula sadewa  jalan candi mendut  1', 'confidence': 0.9998250603675842, 'faiss_score': 0.8511809706687927, 'fuzzy_score': 92, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 92, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.612004+00:00,Self Match
4124185,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19262, 'id_2': 19247, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nakula sadewa jalan candi mendut 1 no. 11', 'combined_2': 'nakula sadewa  jalan candi mendut  1', 'confidence': 0.9998250603675842, 'faiss_score': 0.8511809706687927, 'fuzzy_score': 92, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 92, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.610961+00:00,Self Match
4124184,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19521, 'id_2': 19245, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'menara artha perkasa istana borobudur agung no.19', 'combined_2': 'menara artha perkasa istana borobudur agung no. 19', 'confidence': 0.9998250603675842, 'faiss_score': 0.9060890078544617, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.608899+00:00,Self Match
4124183,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19112, 'id_2': 19211, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jalamn dirgantara v blok a6 no 15', 'combined_2': 'tamtama dirgan abadi jl.  dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.8453260064125061, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.607316+00:00,Self Match
4124182,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 18653, 'id_2': 19211, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi  jalan dirgantara v blok a6/15', 'combined_2': 'tamtama dirgan abadi jl.  dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.8489599823951721, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.605740+00:00,Self Match
4124181,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19194, 'id_2': 19211, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jl. dirganatara v blok a6 no.15', 'combined_2': 'tamtama dirgan abadi jl.  dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.9181640148162842, 'fuzzy_score': 99, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 99, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.603102+00:00,Self Match
4124180,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19197, 'id_2': 19211, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jl.dirgantara v blok a6 no.15', 'combined_2': 'tamtama dirgan abadi jl.  dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.9725980162620544, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.601534+00:00,Self Match
4124179,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 18382, 'id_2': 19207, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'muhamad hisyam firdaus jl.teluk bayur pandan wangi blimbing', 'combined_2': 'muhamad hisyam firdaus jl.teluk bayur pandanwangi blimbing ', 'confidence': 0.9998250603675842, 'faiss_score': 0.9747639894485474, 'fuzzy_score': 91, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 91, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.599987+00:00,Self Match
4124178,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 18382, 'id_2': 19206, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'muhamad hisyam firdaus jl.teluk bayur pandan wangi blimbing', 'combined_2': 'muhamad hisyam firdaus jl.teluk bayur  pandanwangi blimbing', 'confidence': 0.9998250603675842, 'faiss_score': 0.9747639894485474, 'fuzzy_score': 91, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 91, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.597909+00:00,Self Match
4124177,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19207, 'id_2': 19206, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'muhamad hisyam firdaus jl.teluk bayur pandanwangi blimbing ', 'combined_2': 'muhamad hisyam firdaus jl.teluk bayur  pandanwangi blimbing', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.596849+00:00,Self Match
4124176,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19112, 'id_2': 19197, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jalamn dirgantara v blok a6 no 15', 'combined_2': 'tamtama dirgan abadi jl.dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.8341400027275085, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.595284+00:00,Self Match
4124175,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 18653, 'id_2': 19197, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi  jalan dirgantara v blok a6/15', 'combined_2': 'tamtama dirgan abadi jl.dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.8361819982528687, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.593722+00:00,Self Match
4124174,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19194, 'id_2': 19197, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jl. dirganatara v blok a6 no.15', 'combined_2': 'tamtama dirgan abadi jl.dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.8909580111503601, 'fuzzy_score': 99, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 99, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.591625+00:00,Self Match
4124173,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19211, 'id_2': 19197, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jl.  dirgantara v blok a6 no.15', 'combined_2': 'tamtama dirgan abadi jl.dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.9725980162620544, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.590584+00:00,Self Match
4124172,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19195, 'id_2': 19197, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jl. dirgantara v blok a6 no.15', 'combined_2': 'tamtama dirgan abadi jl.dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.9725980162620544, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.589023+00:00,Self Match
4124171,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19112, 'id_2': 19195, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jalamn dirgantara v blok a6 no 15', 'combined_2': 'tamtama dirgan abadi jl. dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.8453260064125061, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.587430+00:00,Self Match
4124170,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 18653, 'id_2': 19195, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi  jalan dirgantara v blok a6/15', 'combined_2': 'tamtama dirgan abadi jl. dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.8489599823951721, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.585344+00:00,Self Match
4124169,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19194, 'id_2': 19195, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jl. dirganatara v blok a6 no.15', 'combined_2': 'tamtama dirgan abadi jl. dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.9181640148162842, 'fuzzy_score': 99, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 99, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.583778+00:00,Self Match
4124168,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19197, 'id_2': 19195, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jl.dirgantara v blok a6 no.15', 'combined_2': 'tamtama dirgan abadi jl. dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.9725980162620544, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.581660+00:00,Self Match
4124167,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19211, 'id_2': 19195, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jl.  dirgantara v blok a6 no.15', 'combined_2': 'tamtama dirgan abadi jl. dirgantara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.580067+00:00,Self Match
4124166,c971a3e8-ba01-4583-9480-a28dd93261ec,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 19112, 'id_2': 19194, 'batch_id': 'c971a3e8-ba01-4583-9480-a28dd93261ec', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tamtama dirgan abadi jalamn dirgantara v blok a6 no 15', 'combined_2': 'tamtama dirgan abadi jl. dirganatara v blok a6 no.15', 'confidence': 0.9998250603675842, 'faiss_score': 0.785053014755249, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-19 23:53:11.578512+00:00,Self Match
